Ad_ID,Ad_Type,Visual_Complexity,Clicks,Time_Spent,Engagement_Score,Age_Group,Gender,Device_Type,CTR,Conversion_Rate,Bounce_Rate,Frame_Data,User_Movement_Data,Age_Group_Numeric,Movement_Numeric,Visual_Complexity_Numeric,Ad_Type_Numeric
539,3D,High,164,14,80,18-24,Female,Mobile,5.762983851736908,1.0807937267010155,21.425256988882133,frame_sequence_538,movement_pattern_538,0,4,0,1
540,2D,Medium,81,30,75,18-24,Male,Mobile,6.449512272951107,0.7902169805103708,23.254884808418716,frame_sequence_539,movement_pattern_539,0,0,2,0
541,AR,Medium,271,15,83,25-34,Male,Mobile,6.00437967334783,3.421444429822146,17.644176830030627,frame_sequence_540,movement_pattern_540,1,3,2,2
542,3D,High,197,40,81,35-44,Male,Tablet,6.131223697176159,3.3786599033635207,18.892460372593703,frame_sequence_541,movement_pattern_541,2,1,0,1
543,2D,Low,283,33,77,35-44,Female,Tablet,6.27039757750625,3.90835179082044,21.210092691778783,frame_sequence_542,movement_pattern_542,2,3,1,0
544,2D,High,144,41,74,25-34,Male,Mobile,5.419930503806951,2.6318443213767924,17.197275777910058,frame_sequence_543,movement_pattern_543,1,3,0,0
545,AR,Low,79,8,88,18-24,Male,Desktop,5.923879105548126,2.6755338771822936,19.84016407596009,frame_sequence_544,movement_pattern_544,0,1,1,2
546,3D,High,107,16,77,55+,Female,Mobile,6.380419279550933,6.96650922790736,20.23037505240852,frame_sequence_545,movement_pattern_545,4,4,0,1
547,2D,Medium,176,16,74,25-34,Female,Desktop,5.456245119175375,4.614331784853447,17.222614904730264,frame_sequence_546,movement_pattern_546,1,4,2,0
548,AR,Medium,64,11,80,18-24,Male,Mobile,6.2318920035790475,1.2399125156713173,21.13997515853971,frame_sequence_547,movement_pattern_547,0,3,2,2
549,2D,Medium,88,17,78,45-54,Male,Mobile,5.58920403755169,9.039553376181075,18.61632176914882,frame_sequence_548,movement_pattern_548,3,1,2,0
550,2D,High,97,14,72,45-54,Male,Desktop,6.179961138584777,0.7394194002558712,17.79254789077397,frame_sequence_549,movement_pattern_549,3,4,0,0
551,2D,Medium,50,16,74,55+,Female,Mobile,5.690487011190722,0.3211109458287985,18.437793477705153,frame_sequence_550,movement_pattern_550,4,0,2,0
552,AR,High,139,43,77,18-24,Male,Mobile,5.806283037651027,0.5387297787717021,20.3260675398423,frame_sequence_551,movement_pattern_551,0,4,0,2
553,2D,Low,228,3,75,55+,Female,Desktop,5.826144875976119,2.1476139512648196,17.832665329551325,frame_sequence_552,movement_pattern_552,4,0,1,0
554,AR,Low,157,13,73,18-24,Female,Desktop,6.446140536229597,0.8315309319103518,18.47935243904209,frame_sequence_553,movement_pattern_553,0,2,1,2
555,3D,Low,71,4,86,25-34,Male,Mobile,5.337876756962925,1.151012411127316,20.612402170603865,frame_sequence_554,movement_pattern_554,1,2,1,1
556,3D,Medium,54,18,62,25-34,Male,Mobile,6.492704633483503,1.355836939689861,19.766597296723436,frame_sequence_555,movement_pattern_555,1,0,2,1
557,2D,High,99,35,81,18-24,Male,Desktop,6.610450980591763,1.5049622064249357,16.893743328660186,frame_sequence_556,movement_pattern_556,0,0,0,0
558,3D,High,141,19,73,18-24,Male,Mobile,5.495234720358899,3.4814642193768943,20.42248701419269,frame_sequence_557,movement_pattern_557,0,3,0,1
559,AR,Low,249,34,69,35-44,Male,Desktop,5.93924656649281,4.688532807429565,22.9773544304952,frame_sequence_558,movement_pattern_558,2,3,1,2
560,3D,High,193,34,71,25-34,Male,Desktop,5.495602726357234,1.520299122288696,17.986137671578618,frame_sequence_559,movement_pattern_559,1,3,0,1
561,3D,High,315,2,72,35-44,Male,Tablet,6.6848422673064665,0.10675946967664984,20.74821089377572,frame_sequence_560,movement_pattern_560,2,1,0,1
562,3D,High,315,25,79,35-44,Male,Desktop,6.240521724472424,1.0792809732374449,18.73281060007627,frame_sequence_561,movement_pattern_561,2,0,0,1
563,2D,High,138,36,79,55+,Male,Desktop,6.330795632218603,2.1495588213551855,16.96257023209268,frame_sequence_562,movement_pattern_562,4,1,0,0
564,3D,High,121,29,84,18-24,Male,Desktop,6.148227648095255,0.7155395636190117,19.563016005339357,frame_sequence_563,movement_pattern_563,0,4,0,1
565,3D,High,111,19,67,25-34,Male,Desktop,5.42955051292796,2.2113760309184722,20.506237620523002,frame_sequence_564,movement_pattern_564,1,4,0,1
566,2D,Low,67,18,78,18-24,Female,Desktop,5.424187964319411,5.321069151562343,18.738149983492832,frame_sequence_565,movement_pattern_565,0,3,1,0
567,2D,Medium,268,21,73,18-24,Female,Mobile,6.156250069070287,1.2817148227659303,16.914148345474562,frame_sequence_566,movement_pattern_566,0,3,2,0
568,2D,Medium,101,55,73,18-24,Female,Desktop,5.581368813832443,1.2239889723078006,23.62171228175193,frame_sequence_567,movement_pattern_567,0,1,2,0
569,3D,Medium,131,29,74,18-24,Female,Desktop,6.035879600388906,1.6791091408614165,24.025800506934875,frame_sequence_568,movement_pattern_568,0,2,2,1
570,3D,Low,199,42,71,35-44,Male,Mobile,6.094607214737506,6.459607119516253,18.765074950385632,frame_sequence_569,movement_pattern_569,2,3,1,1
571,AR,High,81,47,73,35-44,Male,Mobile,6.487577322360626,1.4767252018963835,17.801167434632312,frame_sequence_570,movement_pattern_570,2,3,0,2
572,3D,Medium,92,63,83,45-54,Male,Mobile,5.928411974683336,2.8150644808183967,17.342959118543327,frame_sequence_571,movement_pattern_571,3,2,2,1
573,AR,Medium,82,43,71,25-34,Male,Desktop,6.286113697101005,0.5362496529291068,21.646814645205836,frame_sequence_572,movement_pattern_572,1,0,2,2
574,2D,High,108,23,83,25-34,Female,Mobile,5.799254723030554,3.8438967064363045,21.53439638573353,frame_sequence_573,movement_pattern_573,1,0,0,0
575,2D,Low,38,24,91,45-54,Male,Desktop,5.961774216090025,0.031262832226778954,20.60530865630299,frame_sequence_574,movement_pattern_574,3,4,1,0
576,AR,High,109,61,78,25-34,Female,Desktop,5.925547665792632,0.617164075407045,23.90181563945132,frame_sequence_575,movement_pattern_575,1,2,0,2
577,3D,Medium,120,43,83,18-24,Female,Mobile,5.784515575028238,0.8364571026819151,21.69228079546013,frame_sequence_576,movement_pattern_576,0,2,2,1
578,3D,Low,83,14,74,18-24,Female,Mobile,5.549719602572157,2.5833702271256587,20.291402525278457,frame_sequence_577,movement_pattern_577,0,2,1,1
579,AR,High,214,47,86,45-54,Male,Tablet,6.1134420353933585,0.6064160450241105,21.939317404379747,frame_sequence_578,movement_pattern_578,3,0,0,2
580,3D,Low,101,22,81,55+,Female,Desktop,5.840841343931623,2.1663440219809353,18.9598004275048,frame_sequence_579,movement_pattern_579,4,2,1,1
581,AR,High,281,30,73,18-24,Male,Mobile,5.40886256594807,0.7749646262145388,16.543662980225093,frame_sequence_580,movement_pattern_580,0,0,0,2
582,AR,High,50,49,85,18-24,Male,Mobile,6.068228872043511,4.314204411881726,19.70189746605277,frame_sequence_581,movement_pattern_581,0,0,0,2
583,2D,Low,139,36,87,25-34,Female,Mobile,5.690789460337375,0.16785646221107497,20.630656783873533,frame_sequence_582,movement_pattern_582,1,4,1,0
584,3D,Low,315,17,81,25-34,Female,Desktop,6.083115509405198,0.6079929039464446,18.132364505780806,frame_sequence_583,movement_pattern_583,1,1,1,1
585,3D,Low,157,28,79,25-34,Male,Mobile,6.12857881536525,1.659937359134838,19.096576652411635,frame_sequence_584,movement_pattern_584,1,2,1,1
586,3D,Medium,155,44,73,35-44,Male,Desktop,5.360995459570612,1.756062677597894,19.891846558221346,frame_sequence_585,movement_pattern_585,2,0,2,1
587,AR,Medium,97,30,71,35-44,Male,Mobile,6.616229569058428,0.23918702343892914,21.379525601010506,frame_sequence_586,movement_pattern_586,2,0,2,2
588,3D,Low,31,24,80,45-54,Female,Mobile,6.076381751012256,0.5451710239047172,19.754509136161847,frame_sequence_587,movement_pattern_587,3,3,1,1
589,2D,Medium,163,34,78,25-34,Female,Mobile,5.589625399649404,4.0567278673927545,19.05427775241904,frame_sequence_588,movement_pattern_588,1,2,2,0
590,2D,Medium,198,24,85,35-44,Female,Desktop,5.499601797374189,0.08236903831172898,18.30919088644732,frame_sequence_589,movement_pattern_589,2,3,2,0
591,2D,Low,171,15,71,25-34,Female,Tablet,6.698903031644873,3.288682397257653,19.51894612952954,frame_sequence_590,movement_pattern_590,1,0,1,0
592,2D,High,113,10,78,25-34,Male,Desktop,6.157395985741811,6.63504420481908,17.616220601904494,frame_sequence_591,movement_pattern_591,1,3,0,0
593,AR,Medium,107,13,70,25-34,Male,Mobile,5.784467534828303,2.2393468578821865,25.360586460226088,frame_sequence_592,movement_pattern_592,1,1,2,2
594,3D,Medium,51,23,87,25-34,Male,Mobile,5.7274597766652375,0.17181605473923506,18.82480769445663,frame_sequence_593,movement_pattern_593,1,1,2,1
595,3D,Medium,91,15,81,25-34,Male,Desktop,5.679485252394926,1.135868933525732,20.239567214832036,frame_sequence_594,movement_pattern_594,1,1,2,1
596,2D,Low,87,33,75,35-44,Male,Mobile,5.787851210546344,1.725626080638001,20.558072003848686,frame_sequence_595,movement_pattern_595,2,0,1,0
597,AR,High,50,8,77,35-44,Male,Mobile,5.759833881188722,5.660880409987062,18.963157648131716,frame_sequence_596,movement_pattern_596,2,2,0,2
598,2D,High,110,19,73,25-34,Male,Mobile,5.645569488947146,2.390144895439451,23.505016261874047,frame_sequence_597,movement_pattern_597,1,2,0,0
599,2D,High,89,36,74,45-54,Female,Mobile,5.906488458320953,1.2292939868302748,18.542037819413558,frame_sequence_598,movement_pattern_598,3,1,0,0
600,3D,Low,77,9,75,55+,Female,Desktop,5.610415792130144,1.2927249687955602,21.168482156323996,frame_sequence_599,movement_pattern_599,4,2,1,1
601,AR,Low,137,10,80,18-24,Female,Desktop,5.520142035826747,0.03698001721607987,25.042681847539512,frame_sequence_600,movement_pattern_600,0,4,1,2
602,2D,Low,40,27,75,18-24,Male,Mobile,6.055497454992823,2.280102922232489,18.23276222806848,frame_sequence_601,movement_pattern_601,0,3,1,0
603,3D,Medium,62,34,77,25-34,Female,Mobile,6.228068949981769,1.0413376120382603,20.509896903559415,frame_sequence_602,movement_pattern_602,1,0,2,1
604,AR,Medium,187,36,70,18-24,Female,Mobile,5.756447808290166,0.9507358887077723,21.467764843783478,frame_sequence_603,movement_pattern_603,0,2,2,2
605,2D,Medium,315,5,69,18-24,Female,Tablet,5.390557658746735,0.8943735394333072,23.27828606168173,frame_sequence_604,movement_pattern_604,0,3,2,0
606,2D,High,61,18,79,18-24,Female,Mobile,5.912212368676528,3.0932193760384115,19.355748001708456,frame_sequence_605,movement_pattern_605,0,1,0,0
607,AR,Medium,139,26,84,35-44,Male,Mobile,5.748442708559567,0.1356191783258141,21.930571557176727,frame_sequence_606,movement_pattern_606,2,2,2,2
608,2D,Low,210,18,81,18-24,Female,Desktop,5.846068751630616,4.904356138895548,21.4347414079234,frame_sequence_607,movement_pattern_607,0,4,1,0
609,3D,Medium,127,8,71,25-34,Female,Mobile,5.8208799431118265,4.920628436604364,24.02263554495626,frame_sequence_608,movement_pattern_608,1,4,2,1
610,2D,Medium,118,83,68,45-54,Male,Mobile,5.773170241330956,0.30212038049536777,22.331642424570816,frame_sequence_609,movement_pattern_609,3,2,2,0
611,AR,Low,315,22,82,18-24,Female,Mobile,5.98881365421129,2.799372274806916,20.810788765802616,frame_sequence_610,movement_pattern_610,0,1,1,2
612,2D,Medium,212,33,92,25-34,Male,Desktop,5.38812026225557,3.8687462790486857,20.339246522947654,frame_sequence_611,movement_pattern_611,1,1,2,0
613,3D,Medium,111,53,82,25-34,Male,Desktop,5.5912524492802484,2.1825345936137963,22.659698610587526,frame_sequence_612,movement_pattern_612,1,4,2,1
614,3D,Low,114,25,74,35-44,Male,Mobile,5.416831328893188,6.643297605674012,17.429634855299664,frame_sequence_613,movement_pattern_613,2,0,1,1
615,3D,Medium,173,43,84,25-34,Male,Mobile,5.97633262965377,1.5794132755363577,19.59650799072469,frame_sequence_614,movement_pattern_614,1,1,2,1
616,2D,Medium,135,86,76,25-34,Female,Mobile,6.009708589166022,0.7516290039279623,21.651168596567075,frame_sequence_615,movement_pattern_615,1,4,2,0
617,2D,Medium,132,45,84,55+,Female,Tablet,5.998258153505073,1.5502276809610203,17.242638819228922,frame_sequence_616,movement_pattern_616,4,4,2,0
618,3D,Low,41,34,82,25-34,Female,Mobile,5.91406171822416,0.11955763350988795,18.988018457287108,frame_sequence_617,movement_pattern_617,1,0,1,1
619,AR,High,86,45,76,25-34,Female,Desktop,6.514102219768486,1.2737051068138903,19.554670362057067,frame_sequence_618,movement_pattern_618,1,3,0,2
620,AR,Medium,315,89,75,18-24,Male,Mobile,5.699406163957689,0.11654522174542695,17.509295859791223,frame_sequence_619,movement_pattern_619,0,3,2,2
621,2D,Low,39,31,66,25-34,Female,Mobile,5.597808916239945,0.18438583601569275,18.653594629491067,frame_sequence_620,movement_pattern_620,1,2,1,0
622,2D,Low,248,6,76,35-44,Male,Desktop,5.954535708716503,4.18205348722617,19.852146779820853,frame_sequence_621,movement_pattern_621,2,0,1,0
623,2D,High,226,37,80,55+,Male,Tablet,6.272055783531869,2.443816688681598,16.71456744565022,frame_sequence_622,movement_pattern_622,4,2,0,0
624,2D,Medium,99,31,80,35-44,Female,Mobile,6.399544049976765,0.4139261085194835,19.41494003609687,frame_sequence_623,movement_pattern_623,2,1,2,0
625,AR,Low,173,22,85,25-34,Male,Mobile,5.6850086301120815,1.6434780319488678,22.824990942881584,frame_sequence_624,movement_pattern_624,1,0,1,2
626,2D,High,292,23,83,35-44,Male,Mobile,6.338533305141704,2.76457345296229,19.80127521855198,frame_sequence_625,movement_pattern_625,2,4,0,0
627,AR,High,69,29,85,25-34,Male,Desktop,6.321497313666189,2.1760896078508747,20.48249416093765,frame_sequence_626,movement_pattern_626,1,1,0,2
628,AR,Medium,117,10,72,35-44,Female,Mobile,5.527889367798514,6.2908498895563065,21.976842924760483,frame_sequence_627,movement_pattern_627,2,0,2,2
629,3D,Low,302,57,79,35-44,Male,Desktop,5.726605432705898,1.0499524443391501,18.202492732982734,frame_sequence_628,movement_pattern_628,2,1,1,1
630,2D,Low,177,48,81,45-54,Female,Desktop,6.035648431611251,3.0435632660609335,19.24320223033305,frame_sequence_629,movement_pattern_629,3,0,1,0
631,2D,High,79,23,77,25-34,Female,Desktop,5.95416485672915,2.2819130803207965,21.237668245497133,frame_sequence_630,movement_pattern_630,1,1,0,0
632,3D,Low,57,24,83,18-24,Male,Mobile,6.586520156958679,2.387293238009974,20.641378603653152,frame_sequence_631,movement_pattern_631,0,2,1,1
633,3D,High,315,80,72,25-34,Male,Mobile,5.770470477257954,3.039587836224369,21.299596607945873,frame_sequence_632,movement_pattern_632,1,0,0,1
634,2D,High,105,30,78,55+,Male,Desktop,5.869308256409801,1.2775517014997781,21.219729882920657,frame_sequence_633,movement_pattern_633,4,1,0,0
635,3D,Low,158,4,67,55+,Male,Mobile,6.112107154788334,1.5546171773772088,21.18086504498754,frame_sequence_634,movement_pattern_634,4,3,1,1
636,AR,Low,145,23,82,18-24,Male,Desktop,5.80982353981525,0.2162087185376132,17.6177358421372,frame_sequence_635,movement_pattern_635,0,2,1,2
637,2D,Medium,190,63,81,25-34,Female,Desktop,6.190923094305719,5.205975647731689,22.17281631424172,frame_sequence_636,movement_pattern_636,1,4,2,0
638,AR,Low,172,46,88,18-24,Male,Desktop,6.413240563412562,0.914555114427869,18.5031396117354,frame_sequence_637,movement_pattern_637,0,1,1,2
639,3D,Low,86,29,91,45-54,Male,Desktop,5.404802804799498,2.905217936415176,20.787864193474153,frame_sequence_638,movement_pattern_638,3,2,1,1
640,3D,Medium,70,65,74,45-54,Female,Mobile,5.650922526056695,0.9116322695462583,22.721436347268337,frame_sequence_639,movement_pattern_639,3,4,2,1
641,2D,Medium,195,51,86,25-34,Female,Desktop,6.20143296736138,4.707491700598813,19.597673604617405,frame_sequence_640,movement_pattern_640,1,3,2,0
642,2D,Medium,243,10,74,55+,Male,Desktop,5.939701153522042,1.3920334754843662,20.795617582474847,frame_sequence_641,movement_pattern_641,4,0,2,0
643,2D,High,72,1,80,45-54,Female,Desktop,6.446642598889333,4.342213569221707,21.386232262745597,frame_sequence_642,movement_pattern_642,3,1,0,0
644,AR,Low,50,59,78,35-44,Male,Desktop,5.776581617247702,0.13431372768957658,23.651646647579618,frame_sequence_643,movement_pattern_643,2,0,1,2
645,2D,High,82,6,86,55+,Female,Mobile,6.114823781767087,1.590623686710371,22.68895742651201,frame_sequence_644,movement_pattern_644,4,3,0,0
646,3D,Medium,184,53,82,18-24,Male,Desktop,6.079279680401092,2.7184734853133463,18.84651888002618,frame_sequence_645,movement_pattern_645,0,3,2,1
647,AR,Medium,143,18,72,35-44,Female,Mobile,5.590582435854568,1.4995485115076372,22.114892313584722,frame_sequence_646,movement_pattern_646,2,4,2,2
648,3D,High,213,13,65,55+,Female,Mobile,5.955942448496101,1.2931708631503356,18.860390444324658,frame_sequence_647,movement_pattern_647,4,4,0,1
649,2D,High,115,14,78,25-34,Male,Desktop,6.4861042865873095,0.40329683537896405,17.134623513389734,frame_sequence_648,movement_pattern_648,1,3,0,0
650,3D,Medium,122,80,85,18-24,Male,Mobile,6.217226620227979,1.6178091724738255,18.111244161386786,frame_sequence_649,movement_pattern_649,0,1,2,1
651,AR,Medium,204,35,72,18-24,Female,Desktop,5.233347777457816,0.08061789564469667,17.229573038459662,frame_sequence_650,movement_pattern_650,0,4,2,2
652,3D,Medium,218,28,76,45-54,Male,Mobile,5.6231976543076145,0.5664640733087849,20.734668671228604,frame_sequence_651,movement_pattern_651,3,4,2,1
653,2D,High,163,76,73,55+,Male,Desktop,5.620013579351823,3.2338783600184273,22.13609763532027,frame_sequence_652,movement_pattern_652,4,4,0,0
654,2D,High,315,7,83,55+,Female,Mobile,5.6843598104469795,1.4325385954258971,18.869161275375564,frame_sequence_653,movement_pattern_653,4,4,0,0
655,2D,Low,315,92,77,18-24,Female,Mobile,5.971646292889162,1.6929523900695507,16.621990099703126,frame_sequence_654,movement_pattern_654,0,4,1,0
656,2D,High,138,7,70,18-24,Female,Tablet,5.606471330773343,1.9495981101872486,22.35284549339253,frame_sequence_655,movement_pattern_655,0,2,0,0
657,3D,High,139,34,82,35-44,Male,Tablet,6.001389221801732,0.8427920702798862,18.28982644567376,frame_sequence_656,movement_pattern_656,2,0,0,1
658,2D,Medium,244,24,77,35-44,Male,Desktop,5.775856050981428,5.601972673450187,17.73627684372571,frame_sequence_657,movement_pattern_657,2,0,2,0
659,AR,Medium,93,45,93,18-24,Female,Mobile,5.806778212441192,2.399566724091457,20.026203955964302,frame_sequence_658,movement_pattern_658,0,4,2,2
660,2D,Low,73,13,83,45-54,Female,Mobile,6.15993224459195,0.5713943277451828,19.337259036003857,frame_sequence_659,movement_pattern_659,3,1,1,0
661,3D,Low,81,17,77,35-44,Female,Desktop,5.711871128610465,0.48825497259553235,20.669986846142834,frame_sequence_660,movement_pattern_660,2,4,1,1
662,2D,High,144,16,81,18-24,Male,Desktop,6.086763994587154,3.166893795135759,17.917284674947297,frame_sequence_661,movement_pattern_661,0,2,0,0
663,3D,Medium,103,13,73,18-24,Female,Mobile,5.674321254993815,0.5332139903285644,18.839141330987378,frame_sequence_662,movement_pattern_662,0,0,2,1
664,2D,Low,97,90,91,18-24,Male,Mobile,6.6298074960871025,0.7733848980722265,24.507186763984,frame_sequence_663,movement_pattern_663,0,2,1,0
665,2D,High,58,34,60,55+,Male,Mobile,6.1142312703386175,5.6319954745951915,22.554720373031856,frame_sequence_664,movement_pattern_664,4,0,0,0
666,2D,High,35,22,72,25-34,Female,Mobile,5.6425567998902535,1.1062925313460072,17.905874832490035,frame_sequence_665,movement_pattern_665,1,2,0,0
667,3D,High,137,29,81,55+,Female,Mobile,5.697696149096442,2.486845465785006,18.37856337109944,frame_sequence_666,movement_pattern_666,4,3,0,1
668,3D,High,105,26,64,25-34,Male,Mobile,6.183337747801735,3.8003580578350786,20.24581988549415,frame_sequence_667,movement_pattern_667,1,1,0,1
669,AR,Medium,315,37,83,18-24,Female,Desktop,5.659984829874874,2.9118146784966803,21.267956861344402,frame_sequence_668,movement_pattern_668,0,3,2,2
670,2D,Medium,159,5,81,45-54,Female,Mobile,5.8293203326160725,1.86755254560983,21.868528458866685,frame_sequence_669,movement_pattern_669,3,3,2,0
671,3D,Medium,63,40,70,18-24,Female,Mobile,5.53297527439099,1.2328957963842855,17.70235907736931,frame_sequence_670,movement_pattern_670,0,4,2,1
672,AR,High,96,23,72,45-54,Female,Tablet,5.801983758926418,3.304932295467304,21.175118062283524,frame_sequence_671,movement_pattern_671,3,3,0,2
673,3D,High,155,23,93,55+,Male,Mobile,5.8079988214234515,6.199196699953273,17.806689491335387,frame_sequence_672,movement_pattern_672,4,0,0,1
674,2D,Medium,243,12,88,18-24,Female,Mobile,5.209696171979371,1.5163877689542626,21.77705317042073,frame_sequence_673,movement_pattern_673,0,2,2,0
675,3D,Low,126,7,82,55+,Male,Mobile,5.647310012177945,1.7339923974848903,19.892293807352026,frame_sequence_674,movement_pattern_674,4,1,1,1
676,AR,Low,34,9,89,35-44,Female,Mobile,5.78216468480214,0.9824130448251913,19.5230396372438,frame_sequence_675,movement_pattern_675,2,4,1,2
677,3D,High,82,28,75,35-44,Female,Mobile,6.043737844866454,2.3697340293121387,18.435089870395736,frame_sequence_676,movement_pattern_676,2,3,0,1
678,3D,High,57,47,84,35-44,Male,Desktop,6.42052567299092,1.0745195849638418,18.61750623289627,frame_sequence_677,movement_pattern_677,2,0,0,1
679,AR,Medium,45,5,80,18-24,Male,Desktop,5.359309926933942,6.443289136386814,20.394586587353942,frame_sequence_678,movement_pattern_678,0,3,2,2
680,3D,Medium,133,34,71,45-54,Male,Desktop,6.140831582990366,1.0623938657068466,18.244045365230853,frame_sequence_679,movement_pattern_679,3,1,2,1
681,2D,High,83,15,75,55+,Male,Mobile,5.475395620707887,2.751071139021048,22.37412011112087,frame_sequence_680,movement_pattern_680,4,3,0,0
682,2D,High,270,18,60,25-34,Female,Desktop,5.658164740389103,1.1598456786594398,23.820275314932182,frame_sequence_681,movement_pattern_681,1,4,0,0
683,3D,High,42,18,85,25-34,Female,Desktop,6.127349537018139,13.417648464197269,19.616320680620554,frame_sequence_682,movement_pattern_682,1,4,0,1
684,2D,Low,97,10,85,35-44,Female,Desktop,5.547026949926552,6.399193250298187,16.44338286084693,frame_sequence_683,movement_pattern_683,2,2,1,0
685,3D,Low,90,10,77,25-34,Male,Mobile,5.894610805810769,0.30415894303668545,21.79640141740737,frame_sequence_684,movement_pattern_684,1,0,1,1
686,3D,Medium,41,47,79,45-54,Female,Desktop,5.930967095175928,0.4564837876385065,21.217818852516576,frame_sequence_685,movement_pattern_685,3,2,2,1
687,3D,High,217,7,72,18-24,Male,Tablet,5.696470624709515,0.9789415875988652,17.548029242136174,frame_sequence_686,movement_pattern_686,0,3,0,1
688,2D,Medium,101,19,66,25-34,Female,Mobile,5.87248066138803,6.226925912233191,21.45358733940374,frame_sequence_687,movement_pattern_687,1,2,2,0
689,3D,Medium,117,100,77,25-34,Female,Mobile,6.219273313418887,4.877566696474979,19.1428136090916,frame_sequence_688,movement_pattern_688,1,0,2,1
690,2D,Medium,178,25,85,18-24,Female,Mobile,5.560391906797238,2.310809391803831,21.249558205277253,frame_sequence_689,movement_pattern_689,0,4,2,0
691,2D,Medium,56,81,90,18-24,Male,Tablet,5.856173750786024,1.1693011827789417,24.548594989861712,frame_sequence_690,movement_pattern_690,0,4,2,0
692,2D,Medium,262,39,93,35-44,Male,Mobile,5.946986446275966,0.16122341239624965,18.64165152781523,frame_sequence_691,movement_pattern_691,2,4,2,0
693,2D,Medium,315,12,87,25-34,Female,Mobile,5.819412355917235,1.3400282935022405,19.336557012574595,frame_sequence_692,movement_pattern_692,1,4,2,0
694,2D,Medium,108,49,77,35-44,Male,Mobile,5.919866473950264,0.7789639179165952,20.06344279740152,frame_sequence_693,movement_pattern_693,2,0,2,0
695,2D,Low,94,7,80,25-34,Male,Mobile,5.705449943861061,4.010551116850718,21.439145444799628,frame_sequence_694,movement_pattern_694,1,2,1,0
696,AR,Low,132,65,81,18-24,Female,Mobile,6.02864893477447,1.416791602219425,21.691484476221472,frame_sequence_695,movement_pattern_695,0,2,1,2
697,3D,High,118,43,81,18-24,Female,Mobile,5.95297125386477,0.3187810600227057,19.990265622839306,frame_sequence_696,movement_pattern_696,0,2,0,1
698,2D,High,256,12,94,18-24,Male,Desktop,5.812163159058481,2.0284881960307395,20.397109664554783,frame_sequence_697,movement_pattern_697,0,2,0,0
699,AR,High,77,41,88,45-54,Male,Mobile,5.522197631722538,1.9692913609984135,21.913989211055906,frame_sequence_698,movement_pattern_698,3,0,0,2
700,3D,Low,291,20,72,35-44,Female,Mobile,5.732247802003744,4.3659918336624655,18.768114985394465,frame_sequence_699,movement_pattern_699,2,1,1,1
701,3D,Medium,165,18,78,35-44,Female,Tablet,5.5625440645502415,6.999996333440044,19.23448709193976,frame_sequence_700,movement_pattern_700,2,2,2,1
702,3D,High,59,2,84,35-44,Female,Mobile,5.614867799942187,0.14331916809616216,18.421052945300943,frame_sequence_701,movement_pattern_701,2,1,0,1
703,AR,Medium,54,14,75,35-44,Female,Mobile,5.9153076145208665,0.23597281951909413,23.52098435003602,frame_sequence_702,movement_pattern_702,2,4,2,2
704,AR,High,157,7,69,18-24,Male,Mobile,5.908078608234632,2.7088036968176934,17.853879812834908,frame_sequence_703,movement_pattern_703,0,4,0,2
705,AR,Low,110,46,80,25-34,Female,Mobile,5.391619582169907,0.3123792482477514,21.590838658637857,frame_sequence_704,movement_pattern_704,1,1,1,2
706,2D,High,73,6,83,35-44,Female,Desktop,6.466226857740418,0.36769790480042336,19.059976098822915,frame_sequence_705,movement_pattern_705,2,2,0,0
707,3D,High,227,114,86,25-34,Female,Tablet,6.001487339025096,1.8940937829684243,21.918312684137497,frame_sequence_706,movement_pattern_706,1,3,0,1
708,2D,Low,42,43,72,25-34,Female,Mobile,6.65732827900378,1.0301689969983125,18.99419049570588,frame_sequence_707,movement_pattern_707,1,4,1,0
709,2D,High,162,30,72,18-24,Male,Desktop,5.358781151465088,0.23922139680548146,18.780856634423372,frame_sequence_708,movement_pattern_708,0,1,0,0
710,3D,High,88,12,81,18-24,Male,Mobile,6.028979625325448,4.617332081874636,17.830826551588157,frame_sequence_709,movement_pattern_709,0,4,0,1
711,2D,High,225,95,73,18-24,Male,Desktop,5.318032908820065,0.03962494407621222,19.89194092155982,frame_sequence_710,movement_pattern_710,0,0,0,0
712,2D,Medium,134,49,82,55+,Male,Mobile,5.279539702014516,4.893741009690885,22.17360789584168,frame_sequence_711,movement_pattern_711,4,1,2,0
713,2D,Medium,135,7,88,25-34,Female,Tablet,5.7741464086563905,1.1050650377077649,26.905511232319952,frame_sequence_712,movement_pattern_712,1,4,2,0
714,2D,Medium,66,73,76,18-24,Female,Tablet,6.245757032814331,5.071647571684711,19.137399266768636,frame_sequence_713,movement_pattern_713,0,0,2,0
715,AR,Low,196,13,81,45-54,Male,Mobile,5.5991923447750604,1.2348422996809914,17.680974507350673,frame_sequence_714,movement_pattern_714,3,2,1,2
716,3D,High,315,38,85,45-54,Male,Tablet,6.639070261897834,0.5628694205585002,21.055139279780313,frame_sequence_715,movement_pattern_715,3,2,0,1
717,2D,High,180,14,83,35-44,Female,Mobile,5.973646998625041,4.959630147099181,18.855080456375457,frame_sequence_716,movement_pattern_716,2,1,0,0
718,2D,Low,123,26,78,35-44,Male,Tablet,6.421073514745723,3.794931803404943,21.981283548903868,frame_sequence_717,movement_pattern_717,2,0,1,0
